NoseX,NoseY,NoseC,LEyeX,LEyeY,LEyeC,REyeX,REyeY,REyeC,LEarX,LEarY,LEarC,REarX,REarY,REarC,LShoulderX,LShoulderY,LShoulderC,RShoulderX,RShoulderY,RShoulderC,LElbowX,LElbowY,LElbowC,RElbowX,RElbowY,RElbowC,LWristX,LWristY,LWristC,RWristX,RWristY,RWristC,LHipX,LHipY,LHipC,RHipX,RHipY,RHipC,LKneeX,LKneeY,LKneeC,RKneeX,RKneeY,RKneeC,LAnkleX,LAnkleY,LAnkleC,RAnkleX,RAnkleY,RAnkleC,UpperNeckX,UpperNeckY,UpperNeckC,HeadTopX,HeadTopY,HeadTopC,LBigToeX,LBigToeY,LBigToeC,LSmallToeX,LSmallToeY,LSmallToeC,LHeelX,LHeelY,LHeelC,RBigToeX,RBigToeY,RBigToeC,RSmallToeX,RSmallToeY,RSmallToeC,RHeelX,RHeelY,RHeelC,nome_video,frame_video,skill_id
0.440033,0.333376,0.673122,0,0,0,0.432346,0.325125,0.663763,0,0,0,0.421638,0.355182,0.758712,0.409413,0.442308,0.614725,0.446193,0.404181,0.711962,0.447696,0.338893,0.663494,0.501287,0.30335,0.73055,0.458442,0.257033,0.801172,0.527323,0.194432,0.790343,0.48445,0.605852,0.442166,0.507384,0.586713,0.558692,0,0,0,0.533463,0.387835,0.801489,0.594706,0.453178,0.0817585,0.608495,0.425981,0.662564,0.430804,0.417833,0.44342,0.397118,0.278854,0.49938,0,0,0,0,0,0,0,0,0,0.629876,0.382412,0.123695,0.628414,0.393281,0.137373,0.619188,0.428752,0.477401,prova1,48,null_skill
0.424728,0.31158,0.802134,0,0,0,0.420142,0.300612,0.8161,0,0,0,0.407863,0.319828,0.7939,0.389527,0.417781,0.611888,0.427787,0.387851,0.624212,0.436969,0.341597,0.649989,0.496672,0.295331,0.800252,0.45992,0.278818,0.780579,0.52886,0.208139,0.824855,0.470627,0.578581,0.456923,0.492115,0.556764,0.575059,0.519641,0.360665,0.147116,0.530385,0.363263,0.753109,0.596254,0.404144,0.0925611,0.605386,0.385142,0.628076,0.409436,0.385175,0.565403,0.394064,0.267985,0.743676,0,0,0,0,0,0,0.606951,0.398754,0.0567577,0.616128,0.374177,0.211604,0.617653,0.379653,0.257278,0.616133,0.387799,0.457061,prova1,49,null_skill
0.412524,0.292434,0.589961,0,0,0,0.409365,0.276091,0.720812,0,0,0,0.394092,0.292363,0.844659,0.37416,0.396005,0.674258,0.407888,0.357875,0.709914,0.444622,0.395952,0.282617,0.449279,0.338765,0.10983,0.461473,0.289739,0.593371,0,0,0,0.459929,0.532226,0.420733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395637,0.357844,0.7239,0.384846,0.229885,0.762656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prova1,50,null_skill
0.409328,0.248945,0.783611,0,0,0,0.398759,0.232542,0.758246,0,0,0,0.378763,0.24881,0.776126,0.368042,0.352358,0.607255,0.400222,0.311436,0.681485,0.459927,0.357907,0.376653,0.482845,0.292487,0.79305,0.482884,0.295253,0.281434,0.533454,0.229865,0.868088,0.470647,0.472294,0.37897,0.485983,0.455939,0.529035,0.554856,0.357922,0.419156,0.565571,0.333349,0.734539,0.61768,0.426007,0.665421,0.640657,0.401322,0.718713,0.386457,0.314238,0.729678,0.372697,0.18351,0.73054,0.6238,0.431418,0.101459,0.619185,0.428808,0.125762,0.620776,0.43688,0.496785,0.660555,0.357925,0.54194,0.660542,0.368778,0.506615,0.645238,0.41236,0.599998,prova1,51,null_skill
0.407844,0.183467,0.476757,0,0,0,0.398688,0.16718,0.548108,0,0,0,0.383396,0.183482,0.734466,0.371074,0.292553,0.658636,0.398722,0.248924,0.765143,0.446171,0.308841,0.2072,0.4737,0.273296,0.790664,0.475266,0.295274,0.108074,0.538069,0.246199,0.802822,0.466075,0.406933,0.372657,0.484422,0.387874,0.557626,0.579398,0.336041,0.810405,0.557931,0.357724,0.725354,0.655931,0.412337,0.700666,0.632999,0.447749,0.71748,0.386485,0.24883,0.731185,0.374217,0.120754,0.700307,0.678906,0.385168,0.456254,0.675848,0.387802,0.482931,0.660559,0.428673,0.51624,0.654419,0.45046,0.287941,0.64676,0.466906,0.299512,0.642177,0.453201,0.45769,prova1,52,null_skill
0.421583,0.120753,0.358641,0,0,0,0.412451,0.109871,0.378669,0,0,0,0.398706,0.120782,0.680408,0.381844,0.227163,0.638415,0.409444,0.186276,0.78454,0,0,0,0.475274,0.251621,0.738265,0,0,0,0.545705,0.251656,0.840931,0.470665,0.379689,0.430619,0.49209,0.346963,0.533174,0.580906,0.382508,0.710113,0.593212,0.352371,0.774527,0.643682,0.466901,0.788354,0.669714,0.436858,0.707668,0.400197,0.183517,0.635695,0.395583,0.0690321,0.597025,0.655992,0.46955,0.222467,0.652892,0.469541,0.211624,0.646802,0.472337,0.559978,0.688129,0.406909,0.423148,0.688129,0.420571,0.440453,0.675888,0.450528,0.546961,prova1,53,null_skill
0.44775,0.0799652,0.40162,0,0,0,0.444583,0.0717852,0.450382,0,0,0,0.427777,0.0826523,0.64813,0.398681,0.183457,0.744441,0.433855,0.142688,0.7674,0,0,0,0.482933,0.22979,0.8132,0,0,0,0.55635,0.26253,0.781306,0.481391,0.357822,0.47535,0.507416,0.327874,0.542469,0.585524,0.398775,0.700368,0.600818,0.36066,0.766238,0.652863,0.494083,0.768264,0.677343,0.461414,0.71916,0.423147,0.142677,0.673008,0.427789,0.0309998,0.683773,0.665162,0.491291,0.264369,0.659009,0.491334,0.22204,0.657484,0.510416,0.645641,0.685066,0.445037,0.307033,0.691159,0.453228,0.380001,0.680442,0.474998,0.584275,prova1,54,null_skill
0.48138,0.0771403,0.461708,0,0,0,0.475235,0.0581526,0.46776,0,0,0,0.458458,0.0580973,0.674049,0.423153,0.139925,0.527171,0.447738,0.109917,0.731502,0.440047,0.265217,0.0976711,0.496665,0.207923,0.788796,0,0,0,0.556472,0.259808,0.766172,0.486018,0.338753,0.556879,0.508995,0.314151,0.603255,0.587069,0.417838,0.761615,0.606901,0.382349,0.843809,0.654359,0.518576,0.769612,0.677378,0.488677,0.75534,0.444613,0.118076,0.622042,0,0,0,0.665139,0.513185,0.204772,0.657477,0.515924,0.164572,0.657536,0.532261,0.659378,0.686608,0.475051,0.257992,0.691163,0.488553,0.356892,0.680485,0.507656,0.596352,prova1,55,null_skill
0.507342,0.0771372,0.416132,0,0,0,0.504338,0.0581117,0.414631,0,0,0,0.486026,0.0526856,0.665692,0.446145,0.123572,0.533823,0.472248,0.0963828,0.763265,0,0,0,0.516581,0.197052,0.73919,0,0,0,0.568619,0.262541,0.795133,0.495157,0.336081,0.564904,0.519663,0.308807,0.564205,0.587064,0.442379,0.772159,0.606979,0.406886,0.800143,0.654427,0.55132,0.797991,0.675846,0.515892,0.738951,0.469097,0.104458,0.594738,0,0,0,0.665149,0.535039,0.163081,0.657484,0.543166,0.117148,0.658998,0.559533,0.669899,0.68813,0.507679,0.315506,0.691171,0.513191,0.415259,0.678963,0.53493,0.581665,prova1,56,null_skill
0.530402,0.0771429,0.30981,0,0,0,0.527314,0.0554584,0.327904,0,0,0,0.508972,0.0499039,0.500257,0.470619,0.112642,0.445057,0.496734,0.082692,0.733158,0,0,0,0.534963,0.186333,0.79118,0,0,0,0.577855,0.270713,0.819824,0.495179,0.330584,0.526161,0.521172,0.30612,0.54757,0.580877,0.464021,0.770553,0.597784,0.426122,0.757137,0.645226,0.575929,0.789056,0.66669,0.548632,0.734153,0.492099,0.0963426,0.639287,0.528856,0.0281303,0.497191,0.657527,0.564973,0.215582,0.655974,0.567661,0.154431,0.652885,0.592189,0.658097,0.682006,0.532259,0.358818,0.683519,0.543121,0.426917,0.668251,0.564946,0.545904,prova1,57,null_skill
0.544195,0.115271,0.301087,0,0,0,0.545711,0.0963782,0.411644,0,0,0,0.536503,0.0744536,0.667728,0.48294,0.134403,0.423897,0.518077,0.0935681,0.731141,0,0,0,0.554882,0.199841,0.73223,0,0,0,0.582481,0.292363,0.846924,0.495161,0.333339,0.528272,0.521231,0.314227,0.555755,0.568718,0.485953,0.761665,0.590111,0.464067,0.731749,0.631445,0.616613,0.750561,0.654411,0.597637,0.749123,0.507386,0.117997,0.513597,0.558001,0.0581267,0.460067,0.643721,0.605864,0.12863,0.642139,0.611275,0.10223,0.633009,0.624975,0.634288,0.675875,0.578603,0.390002,0.674355,0.594856,0.454561,0.654456,0.619383,0.591981,prova1,58,null_skill
0.561008,0.134427,0.206706,0,0,0,0.562549,0.120749,0.320694,0,0,0,0.556351,0.101706,0.561633,0.498213,0.139928,0.427978,0.533463,0.104487,0.720525,0,0,0,0.567125,0.213459,0.73835,0,0,0,0.583984,0.303365,0.774929,0.49668,0.338733,0.53043,0.528842,0.330587,0.519632,0.556414,0.510547,0.812572,0.579365,0.496802,0.743475,0.605441,0.662899,0.704281,0.626854,0.646655,0.68616,0.527325,0.126317,0.52702,0.57784,0.0854061,0.609915,0.61769,0.657604,0.0564762,0.61462,0.660317,0.0546623,0.606919,0.679395,0.546766,0.652901,0.641214,0.365184,0.649849,0.652139,0.450466,0.626852,0.668504,0.564093,prova1,59,null_skill
0.57482,0.161686,0.263658,0,0,0,0.579359,0.148097,0.363562,0,0,0,0.570195,0.120792,0.644797,0.51199,0.161652,0.441333,0.545677,0.12076,0.813668,0,0,0,0.571728,0.227125,0.738739,0,0,0,0.584043,0.317086,0.807075,0.498258,0.355096,0.48726,0.531909,0.349708,0.526498,0.544139,0.535032,0.786943,0.568587,0.534903,0.759815,0.568723,0.69574,0.672091,0.590124,0.698431,0.698677,0.541086,0.150773,0.522516,0.594747,0.120827,0.538242,0,0,0,0,0,0,0.568628,0.712115,0.49344,0.613075,0.70114,0.255275,0.609999,0.706626,0.353984,0.587055,0.714774,0.523703,prova1,60,null_skill
0.58549,0.180691,0.328786,0,0,0,0.590125,0.164465,0.441882,0,0,0,0.582438,0.139768,0.690922,0.521228,0.164485,0.498477,0.556464,0.139945,0.800273,0,0,0,0.577873,0.232599,0.739209,0,0,0,0.583967,0.333278,0.831959,0.504363,0.338854,0.541319,0.535012,0.3388,0.559829,0.530402,0.537678,0.774213,0.547207,0.532254,0.73431,0.527314,0.714836,0.576859,0.544094,0.725712,0.692026,0.553358,0.16162,0.598967,0.608476,0.142614,0.527617,0,0,0,0,0,0,0.519647,0.733904,0.448817,0.570192,0.77474,0.261321,0.565591,0.772022,0.265355,0.533465,0.74475,0.450762,prova1,61,null_skill
0.594769,0.205308,0.579376,0,0,0,0.603861,0.18899,0.624758,0,0,0,0.596211,0.158906,0.756854,0.530392,0.169908,0.591463,0.568701,0.158895,0.771381,0,0,0,0.580956,0.248851,0.780413,0,0,0,0.58248,0.338772,0.861699,0.507468,0.333301,0.597139,0.539587,0.336112,0.57317,0.508932,0.543186,0.731486,0.531923,0.543143,0.697395,0.48292,0.701175,0.654176,0.499791,0.717517,0.590548,0.559498,0.175308,0.529167,0.620732,0.175325,0.471237,0,0,0,0,0,0,0.472238,0.712106,0.485711,0.519666,0.766558,0.139945,0.518149,0.7584,0.185285,0.493588,0.731119,0.438858,prova1,62,null_skill
0.605449,0.227098,0.543333,0,0,0,0.608511,0.213412,0.555568,0,0,0,0.60391,0.180694,0.64174,0.533445,0.186275,0.484928,0.57329,0.167097,0.717543,0,0,0,0.582396,0.25978,0.714096,0.580861,0.341542,0.0652539,0.58239,0.346968,0.79197,0.505893,0.338807,0.460365,0.533458,0.357818,0.514856,0.493627,0.529514,0.602319,0.505894,0.529558,0.678737,0.435441,0.671232,0.476099,0.449259,0.703856,0.541205,0.564076,0.186279,0.508931,0.629932,0.194363,0.462182,0.443102,0.755717,0.06754,0,0,0,0.421692,0.684853,0.344201,0.459967,0.769256,0.242365,0.456856,0.75572,0.260466,0.440018,0.712127,0.38294,prova1,63,null_skill
0.61921,0.235232,0.647657,0,0,0,0.620726,0.226958,0.643341,0,0,0,0.608471,0.186332,0.482963,0.565584,0.210724,0.171641,0.580975,0.172619,0.736188,0,0,0,0.582489,0.270692,0.762818,0.577833,0.355175,0.0646138,0.580937,0.352426,0.804796,0.512009,0.327885,0.262452,0.524249,0.338827,0.457017,0.472212,0.494106,0.485588,0.482903,0.496784,0.639983,0.400219,0.622197,0.454347,0.412488,0.638504,0.534337,0.58088,0.205279,0.509617,0.636079,0.202517,0.573191,0,0,0,0,0,0,0.386393,0.624932,0.324873,0.424731,0.687554,0.186004,0.421652,0.682136,0.197436,0.400215,0.643975,0.348343,prova1,64,null_skill
0.623789,0.251723,0.781479,0,0,0,0.629918,0.243404,0.816618,0,0,0,0.622303,0.202545,0.811377,0.576338,0.232561,0.219261,0.58707,0.183561,0.74121,0,0,0,0.583985,0.278867,0.766388,0.576327,0.360607,0.0523389,0.580863,0.357897,0.841858,0.525786,0.360562,0.250969,0.505848,0.335993,0.461845,0.458388,0.461371,0.129577,0.458453,0.46141,0.593019,0.371106,0.581275,0.101911,0.372649,0.594844,0.427387,0.59162,0.218922,0.528409,0.65442,0.23253,0.472268,0,0,0,0,0,0,0.349704,0.570402,0.0694574,0.37724,0.66302,0.222036,0.363475,0.660281,0.188641,0.352749,0.597609,0.248862,prova1,65,null_skill
0.628365,0.273414,0.796535,0,0,0,0.632968,0.259782,0.777085,0,0,0,0.629958,0.216223,0.823133,0.59166,0.281557,0.257806,0.593226,0.191628,0.741733,0,0,0,0.591587,0.289749,0.78062,0.577843,0.36606,0.051173,0.580914,0.360483,0.858931,0.530372,0.36879,0.41512,0.504368,0.317065,0.552068,0.487494,0.485887,0.132911,0.441587,0.42045,0.707186,0,0,0,0.343569,0.521371,0.451878,0.596268,0.237991,0.54255,0.663613,0.259793,0.493989,0,0,0,0,0,0,0,0,0,0.329778,0.597674,0.260898,0.320602,0.581299,0.246568,0.326726,0.515921,0.31703,prova1,66,null_skill
0.629928,0.284276,0.789663,0,0,0,0.637561,0.270564,0.812962,0,0,0,0.631507,0.224358,0.881926,0.593195,0.257032,0.265337,0.597796,0.205167,0.737573,0.530372,0.344316,0.0903111,0.591582,0.295213,0.762735,0.496688,0.428725,0.167633,0.58087,0.360706,0.809559,0.518127,0.352366,0.35228,0.502802,0.297881,0.469423,0.466073,0.447741,0.161481,0.433837,0.366086,0.690148,0,0,0,0.323638,0.447815,0.5062,0.603862,0.235239,0.607311,0.663615,0.267904,0.47479,0,0,0,0,0,0,0,0,0,0.302211,0.52138,0.294566,0.297595,0.51039,0.272733,0.309826,0.44237,0.350688,prova1,67,null_skill
0.631428,0.292493,0.844426,0,0,0,0.640603,0.273509,0.800785,0,0,0,0.63297,0.232556,0.847169,0.582441,0.276102,0.259487,0.594736,0.205339,0.695245,0.521223,0.355159,0.156148,0.590109,0.297905,0.371115,0.493587,0.442285,0.272735,0.579348,0.363355,0.382258,0.50585,0.327859,0.228831,0.496697,0.276147,0.384735,0.447687,0.46956,0.136006,0.421635,0.336034,0.617868,0,0,0,0.311371,0.382366,0.504514,0.600803,0.240702,0.511919,0.663616,0.273417,0.44993,0,0,0,0,0,0,0,0,0,0.28229,0.450561,0.224855,0.276147,0.43419,0.188972,0.293025,0.366092,0.28262,prova1,68,null_skill
0.631399,0.30339,0.805206,0,0,0,0.639108,0.292338,0.801351,0,0,0,0.63454,0.246082,0.829924,0.571724,0.276143,0.415526,0.597755,0.210715,0.684391,0.530339,0.357752,0.504067,0.591658,0.300666,0.635919,0.495113,0.445006,0.556256,0.580867,0.366025,0.684427,0.502818,0.297926,0.234047,0.484433,0.254297,0.30884,0.456866,0.445049,0.132749,0.410927,0.295198,0.585072,0.302228,0.338825,0.0628643,0.305283,0.333358,0.429157,0.594723,0.237994,0.489861,0.662085,0.29243,0.441995,0,0,0,0,0,0,0,0,0,0.277684,0.401453,0.228274,0.270059,0.382409,0.20289,0.289964,0.316931,0.317449,prova1,69,null_skill
0.626836,0.31438,0.731695,0,0,0,0.632999,0.303409,0.761801,0,0,0,0.631535,0.262463,0.828424,0.599282,0.229775,0.362352,0.593158,0.24881,0.508775,0.588573,0.316999,0.392864,0.531841,0.363295,0.649201,0.579374,0.379751,0.54824,0.492111,0.453202,0.664224,0.478321,0.257051,0.163339,0.470663,0.257083,0.236252,0.417059,0.270666,0.163308,0.41247,0.267986,0.437246,0.299101,0.292384,0.17295,0.300667,0.286966,0.380129,0.605388,0.251674,0.63368,0.659013,0.300693,0.422896,0,0,0,0,0,0,0.286843,0.270627,0.105665,0.259325,0.341542,0.112157,0,0,0,0.288403,0.273346,0.247509,prova1,70,null_skill
0.628352,0.319739,0.688047,0,0,0,0.63305,0.314138,0.738173,0,0,0,0.63297,0.270615,0.847751,0.597786,0.221604,0.504442,0.587058,0.276102,0.424957,0.582455,0.322474,0.245182,0.528835,0.379584,0.663664,0.579336,0.382446,0.440592,0.489052,0.46137,0.666279,0.505865,0.221606,0.284709,0.505856,0.248847,0.391982,0.407881,0.24889,0.243521,0.406351,0.248875,0.485608,0.300698,0.251567,0.190856,0.300643,0.248793,0.501436,0.605403,0.265207,0.630901,0.665139,0.311511,0.38853,0,0,0,0,0,0,0.27929,0.227008,0.130531,0.270043,0.317025,0.183167,0.263896,0.295244,0.147302,0.285371,0.229833,0.35324,prova1,71,null_skill
0.622265,0.333334,0.664278,0,0,0,0.631505,0.319702,0.737335,0,0,0,0.631535,0.276165,0.788927,0.565626,0.308824,0.231868,0.597789,0.23527,0.59201,0.528842,0.382301,0.317173,0.591601,0.322401,0.43018,0.489033,0.466933,0.326427,0.577836,0.390531,0.493721,0.508971,0.270694,0.197442,0.508918,0.229817,0.365222,0.484449,0.385127,0.062658,0.400236,0.240697,0.269309,0,0,0,0,0,0,0.602356,0.27334,0.475809,0.655942,0.325159,0.459405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prova1,72,null_skill
0.623798,0.333319,0.555004,0,0,0,0.63298,0.319698,0.585047,0,0,0,0.634497,0.287059,0.720879,0.570197,0.311484,0.246901,0.602346,0.229853,0.552867,0.530345,0.379643,0.413204,0.591647,0.314291,0.29541,0.492106,0.466864,0.451573,0.580831,0.390532,0.374961,0.512011,0.289734,0.160845,0.50896,0.227121,0.261826,0,0,0,0.420097,0.232497,0.0747324,0,0,0,0,0,0,0.602348,0.281571,0.483199,0.654432,0.322461,0.454097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prova1,73,null_skill
0.617691,0.338831,0.540002,0,0,0,0.629907,0.333395,0.475671,0,0,0,0.631521,0.295198,0.769911,0.597793,0.251592,0.429578,0.571759,0.311524,0.348502,0.585543,0.338846,0.295311,0.521162,0.382312,0.869452,0.579372,0.401408,0.540407,0.489023,0.472271,0.776873,0.518132,0.240682,0.20619,0.511999,0.21072,0.206877,0.409436,0.22438,0.181987,0.40939,0.227007,0.24026,0.29918,0.186126,0.0967467,0.299118,0.183569,0.121121,0.605396,0.281563,0.576986,0.652873,0.336079,0.450799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prova1,74,null_skill
